account_id,customer_id,account_type,branch_id,account_status,opened_date
54713,60624,Savings,142,Active,2021-08-13
54714,60784,Savings,229,Active,2022-10-19
54715,54590,Credit,173,Active,2020-06-12
54716,24101,Cheque,30,Active,2019-01-12
54717,57657,Cheque,235,ACTIVE,2023-09-13
54718,,Savings,135,Active,2023-07-05
54719,75523,Cheque,232,Active,2024-11-11
54720,59602,Credit,227,Active,2022-10-25
54721,2588,Savings,206,Active,2022-06-11
54722,18437,Savings,121,Active,2019-03-11
54723,31184,cheque,87,Active,2019-07-29
54724,64148,Cheque,20,Active,01 Jul 2021
54725,69945,Savings,216,Active,2018-02-16
54726,1587,Savings,234,Closed,2020-08-27
54727,32735,Savings,191,Dormant,2016-02-14
54728,76501,Cheque,173,Dormant,2020-06-07
54729,65969,Cheque,195,Active,2024-02-29
54730,37630,Cheque,49,Active,2017-09-11
54731,88448,Savings,204,Active,2018-05-20
54732,10870,Savings,219,Active,2019-09-15
54733,13614,Savings,140,Active,2025-11-23
54734,19725,Savings,231,Active,2023-09-06
54735,18049,Credit,60,Active,2017-04-18
54736,55794,Business,151,active,2025-04-04
54737,,Cheque,227,Active,2017-10-04
54738,92357,Cheque,150,Active,2022-05-31
54739,81946,Savings,156,Active,2019-02-11
54740,6093,Cheque,55,Active,2022-01-31
54741,35067,CHEQUE,79,Closed,2022-04-28
54742,82074,Business,96,Active,2018-07-28
54743,72021,SAVINGS,246,Active,2015-01-06
54744,62666,Savings,197,Active,2025-12-02
54745,63039,Business,225,Active,2015-08-04
54746,93328,Credit,111,Active,2023-03-15
54747,7826,Savings,250,Active,2017-12-24
54748,92975,Cheque,27,Active,2015-03-27
54749,53438,Savings,46,Active,2015-01-19
54750,91726,savings,41,Active,30/06/2018
54751,79648,Business,152,Active,2022-05-09
54752,89671,Savings,44,Active,2022-01-05
54753,13621,Cheque,161,Active,09-08-2021
54754,76481,Business,169,Active,2016-09-23
54755,5186,Savings,164,Active,2017-06-03
54756,47908,Credit,101,Active,07/03/2022
54757,39624, Savings ,176,Active,2025-06-11
54758,77929,Cheque,104,Dormant,2023-01-21
54759,24289,business,172,Active,2018-10-24
54760,6497,Savings,73,Active,2018-08-10
54761,63566,Savings,29,Active,04 May 2025
54762,87653,savings,132,Active,2019-02-24
54763,41569,Business,125,Dormant,2016-12-26
54764,2092,Savings,111,Active,2019-10-03
54765,50922,Savings,151,Active,2018-01-03
54766,8078,Cheque,96,Active,2016-12-04
54767,75114,Savings,222,Closed,28 Jan 2019
54768,47463,Savings,9,Active,2018-03-14
54769,23039,Savings,10,Active,2017-02-10
54770,92177,Savings,36,Closed,2025-07-13
54771,98977,Credit,168,Active,2024-08-09
54772,68642,Savings,69,Active,2015-10-20
54773,73699,Cheque,84,Active,2019/03/27
54774,96603,Savings,145,Active,2017-11-03
54775,10912,Credit,188,Active,2024-12-21
54776,36617,Savings,6,Active,2020-05-22
54777,86153,Cheque,202,Active,27 Aug 2024
54778,47663,savings,183,Dormant,2016-03-20
54779,98254,Credit,129,Active,2023-09-04
54780,3747,CHEQUE,143, Active ,2025-12-14
54781,55725,Cheque,175,Active,2015-10-29
54782,92424,Savings,170,Active,2025-11-16
54783,6511,Credit,6,Active,2019-08-22
54784,72161,Cheque,238,Active,2016-02-02
54785,3368,Credit,155,Active,2017-05-16
54786,38879,Savings,190,Active,03 May 2023
54787,55298,,52,Active,2015-08-09
54788,10380,Cheque,176,Active,2018-06-29
54789,74074,Savings,200,Closed,2015-03-24
54790,80619,Cheque,146,Closed,2021-09-04
54791,56688,Savings,204,Active,2015-07-10
54792,30578,Cheque,102,Active,2022-01-06
54793,19893,Savings,208,Active,2018-09-18
54794,1953,Cheque,151,Active,2015-01-31
54795,87060,Savings,81,ACTIVE,2022-04-01
54796,INVALID_CUST_0000216,Cheque,151,Active,08 Dec 2017
54797,28882,Cheque,174,Active,2016-07-14
54798,88998,Savings,105,Active,2018-06-01
54799,51028,Savings,76,Active,2015-03-20
54800,61336,Cheque,88,Active,11 Sep 2024
54801,68347,Savings,217,Active,2020-05-29
54802,42893,Savings,243,Active,2023-04-08
54803,45085,Savings,140,active,2017-07-21
54804,18885,Savings,215,Active,2024-10-03
54805,2114,Savings,194,Active,2025-06-05
54806,34904,Savings,40,DORMANT,2016-05-08
54807,63485,Cheque,197,Active,2024-01-19
54808,75060,Savings,244,Closed,2021-11-02
54809,41667,Cheque,107,Active,10 Jun 2017
54810,60294,Cheque,158,Active,2017-12-13
54811,63511,Cheque,8,Active,2022-06-02
54812,36237,Cheque,145, Active ,2017-01-14
54813,24594,Savings,66,Active,2021-02-27
54814,96059,Savings,196,Active,2015-12-13
54815,57149,Credit,47,Dormant,2020-03-26
54816,61443,Savings,222,Dormant,21 Sep 2020
54817,79437,Savings,67,Active,2019-10-02
54818,61845,Cheque,168,Active,2018-04-02
54819,31176,Savings,184,Active,2023-06-27
54820,65130,Savings,120,Active,2016-02-27
54821,33249,Cheque,242,Active,2017-08-12
54822,96386,Credit,57,Active,2019-12-27
54823,,Savings,13,Active,2015-10-09
54824,85220,Savings,129,Active,2018-12-30
54825,16148,Credit,156,Closed,2018-11-03
54826,72961,Cheque,40,Active,2024-02-24
54827,45059,Savings,118,Active,2025-03-02
54828,86,Cheque,130,Closed,2019-09-28
54829,57561,Cheque,124,Active,2015-09-27
54830,5405,Cheque,212,Active,2023-08-02
54831,53447,Savings,17,Active,2020-09-06
54832,53701,Cheque,18,Active,2018-07-16
54833,35152,Cheque,48,Closed,2023-08-06
54834,36355,Cheque,226, Active ,2025-04-09
54835,82260,Savings,190,Active,2016-10-06
54836,50704,Savings,94,Active,2018-11-27
54837,68890,,72,Dormant,2024-07-18
54838,28082,Business,14,Dormant,2025-09-21
54839,23564,Savings,83,Active,2021-12-22
54840,26312,Cheque,92,Dormant,2025-01-18
54841,,Savings,78,Dormant,2017-02-08
54842,93107,Cheque,86,Active,2022-05-03
54843,40654,Business,46,Active,2015-08-13
54844,69499,Savings,105,Active,2020-08-05
54845,47110,Savings,68,active,2024-06-13
54846,70508,Credit,170,Active,2021-02-17
54847,70874,Savings,86,Dormant,2024-12-07
54848,29775,Cheque,210,ACTIVE,2019-04-06
54849,80980,Cheque,41,Closed,2016-02-26
54850,66849,Cheque,162,terminated,2016-08-15
54851,51189,Savings,109,Active,2016-12-23
54852,54485, Savings ,244,Active,2015-10-16
54853,22137,Cheque,155,Active,2019-05-10
54854,6220,Cheque,155,Active,2025-11-01
54855,35670,Credit,19,Active,2018-08-09
54856,50846,Cheque,149,Active,2025-06-22
54857,43080,Cheque,163,ACTIVE,2019-06-11
54858,52033,Cheque,149,Active,2025-10-11
54859,79410,Cheque,72,Active,2021-11-25
54860,6232,Savings,126,Active,2020-08-18
54861,75640,Cheque,93,Active,08 Dec 2023
54862,80150,Savings,149,Active,2021-01-23
54863,61891,Cheque,121,Dormant,2022-02-03
54864,9696,Credit,101,,2021-04-10
54865,94798,Savings,124,Active,2024-09-12
54866,1979,Savings,1,Active,2018-02-24
54867,28878,Savings,52,Active,2024-09-16
54868,98966,Cheque,34,Active,2021-06-23
54869,22201,Savings,44,Active,2023-10-02
54870,54586,Cheque,92,Active,2016-08-31
54871,29349,Savings,151,Active,2025-11-13
54872,78648,Cheque,122,Dormant,2022-06-08
54873,52445,Savings,41,Dormant,12 Nov 2023
54874,96881,Savings,186,ACTIVE,2017-03-04
54875,20382,Savings,213,Active,2021-12-25
54876,61160,Savings,56,active,2024-01-10
54877,12656,Business,187,Active,2024-12-24
54878,43028,Cheque,148,Active,2015-07-01
54879,42574,Credit,243,Active,2015-07-22
54880,50739,Cheque,235,Active,2018-05-14
54881,54335,cheque,63,Active,03 May 2018
54882,48488,Cheque,178,Dormant,2015-12-02
54883,26896,credit,201,Active,2018-06-23
54884,8656,Cheque,182,Dormant,2025-12-29
54885,40705,Cheque,8,Active,27-08-2018
54886,28018,Credit,213,Active,2023-02-27
54887,62527,Savings,165,Active,2015-06-10
54888,93320,Cheque,109,active,2019-09-13
54889,86562,Savings,51,Active,2025-09-18
54890,89109,Business,146,Active,2020-08-28
54891,6075,Cheque,101,Active,2020-08-21
54892,29440,Cheque,137,Active,2020-01-22
54893,56928,Savings,94,Dormant,2021-09-23
54894,86335,Cheque,4,Closed,2015-11-18
54895,45354,Cheque,24,Active,2015-07-29
54896,48060,Cheque,237,Active,2020-06-01
54897,1563,Business,167,Active,14 Mar 2022
54898,60563,Savings,214,Active,2022-10-09
54899,70049,Savings,127,Active,2025-04-05
54900,56095,Cheque,143,active,2022-03-16
54901,49967,Savings,228,Active,2016-05-06
54902,97526,Savings,40,Active,2021-04-02
54903,6152,Business,123,Active,08/11/2021
54904,99033,Savings,24,Active,2024-06-10
54905,93251,Savings,109,Active,2015-03-24
54906,35060,Cheque,118,Active,2023-08-18
54907,43680,Business,3,Active,2023-04-08
54908,33206,Cheque,157,Active,2024-05-17
54909,30935,Savings,111,Active,2018-09-04
54910,40372,CREDIT,115,Closed,2022-11-08
54911,67537,Cheque,237,Active,2019-12-20
54912,22716,Cheque,28,Active,2021-03-25
54913,96652,Savings,61,Active,2017-08-31
54914,52190,Cheque,41,Active,2016-10-26
54915,74857,Cheque,227,Active,03/03/2025
54916,25414,Cheque,159,Dormant,2019-12-22
54917,43408,Cheque,119,Active,2018-02-08
54918,7847,Savings,53,Active,2025-06-19
54919,39647,Cheque,39,Closed,2019-08-25
54920,48894,Savings,170,Active,2020-11-05
54921,12907,Savings,2,Active,2024-01-08
54922,36420,Cheque,214,open,2019-01-26
54923,88072,Cheque,65,Dormant,2017-06-29
54924,61558,Cheque,227,Active,2025-08-08
54925,20876,Savings,95,Active,2021-03-16
54926,81966,Cheque,230,Closed,2015-07-31
54927,37919,Cheque,220,active,2021-01-04
54928,94257,Savings,30,Active,2023-04-07
54929,25793,Cheque,236,Active,28-03-2023
54930,70701,Savings,234,ACTIVE,2018-12-14
54931,91978,Savings,186,Active,2024-03-14
54932,64078,Savings,33,Active,2016/11/06
54933,62732, Credit ,135,Active,2019-05-02
54934,34918,Business,69,Active,2016-08-04
54935,22031,Cheque,23,Active,2022-09-16
54936,65127,Savings,62,Active,2024-01-09
54937,88441,Credit,56,,2020-02-16
54938,15340,Savings,94,open,26 May 2017
54939,69135,Savings,49,Active,2017-08-10
54940,90157,Savings,135,Active,2021-12-13
54941,71424,Savings,171,Active,2015-10-02
54942,16380,Cheque,150,Active,2020-05-13
54943,46803,Credit,196,Active,2019-09-18
54944,51904,Cheque,144, Active ,2018-06-12
54945,59683,Cheque,187,Active,2021-09-02
54946,26973,Cheque,121,Active,2018-01-05
54947,96228,Cheque,236, Active ,2023-08-17
54948,39150,Business,211,Closed,2023-04-25
54949,99906,Savings,17,Active,2015-11-18
54950,20791,Cheque,186,Active,2015-12-22
54951,58102,Cheque,218,Active,2018-02-20
54952,20345,Cheque,152,Active,2025-08-16
54953,5815,Credit,104,Dormant,2024-03-25
54954,4171,Cheque,157,Active,2023-09-12
54955,40389,Business,111,Active,2019-03-29
54956,26131,Savings,39,Active,2018-10-26
54957,2287,Cheque,175,Active,2019-08-14
54958,11593,Cheque,98,Active,2023-03-17
54959,81336,Savings,58,Active,2017-05-26
54960,70841,Savings,25,Active,2021-12-04
54961,42677,Savings,149,Active,2024-07-05
54962,55153,Savings,10,Active,2023-05-19
54963,83528,Cheque,29,dormant,2022-03-01
54964,97686, Savings ,70,Active,2016-04-30
54965,85219,Savings,133,Active,2019-04-09
54966,75451,Savings,158,Active,2025-01-20
54967,59617,Savings,119,Active,2024-02-11
54968,66271,Savings,89, Active ,2015-10-10
54969,1966,Credit,167,Active,2018-05-29
54970,26802,Credit,5,Active,2019-05-14
54971,75346,Savings,77,Active,2022-07-22
54972,90054,Cheque,203,Active,2023-03-05
54973,44838,Credit,143,Active,2022-06-12
54974,64742,Cheque,105,ACTIVE,2018-04-13
54975,65156,Cheque,164,Active,2015-01-01
54976,85469,Savings,45,Active,2019-03-28
54977,14929,Cheque,72,Active,2023-04-22
54978,18183,Cheque,24,ACTIVE,2025-06-08
54979,38277,Business,36,Active,2016-12-21
54980,80246,Cheque,44,Active,2022-06-09
54981,91548,Savings,25,Closed,2015-07-11
54982,20531,Savings,146,Active,2022-12-26
54983,97804,Cheque,175,Active,2025-08-27
54984,36988,Cheque,74,Active,2018/01/07
54985,65364,Credit,226,Active,2016-07-03
54986,85274,Credit,31,Active,2018-02-06
54987,20685,cheque,87,Active,2019/06/30
54988,85224,Credit,40,active,2017-05-04
54989,56,Credit,222,active,2020-09-16
54990,55693,Cheque,41,active,2024-10-22
54991,68901,Credit,5,Active,2023-03-15
54992,13370,Business,158,Active,2019-11-10
54993,87540,Cheque,250,Active,2024-05-16
54994,28240,Cheque,95,Active,2019-03-23
54995,80586,Business,35,Closed,2020-12-06
54996,94671,Savings,60,Active,2025-12-04
54997,54529,Cheque,52,Active,2025-09-29
54998,44971,Savings,63,ACTIVE,2019-12-16
54999,55802,Savings,91,Active,2024-08-08
55000,43795,Cheque,96,Active,2020-06-23
55001,93197,Cheque,108,Active,2018-07-15
55002,26994,cheque,45,Active,2025-11-30
55003,78737,Savings,245,Active,2022-09-12
55004,67849,Cheque,68,Active,02/10/2015
55005,52073,Savings,55, Active ,2025-01-01
55006,51782,Cheque,212,Active,2024-10-01
55007,88028,Savings,88,Active,28/08/2022
55008,19788,Savings,189,Active,2016-09-18
55009,77120,Cheque,89,Closed,2017-03-29
55010,87863,Cheque,98,Active,2021-10-06
55011,97360,Cheque,36,Active,2023-06-29
55012,85650,Savings,112,Active,2024-07-11
55013,32438,Savings,137,Active,2025-06-19
55014,29098,Cheque,84,Active,2017-01-01
55015,92947,Savings,117,Active,2018-05-25
55016,75240,Business,226,Active,2025-03-02
55017,31731,Cheque,122,Active,2021-06-07
55018,91543,Cheque,125,Active,2020-09-10
55019,75819,Business,94,Active,2022-09-21
55020,17089,Cheque,211,Active,2019-02-06
55021,17619,Business,72,Active,2019-06-27
55022,84740,Savings,202,Active,2020-02-19
55023,50523,Savings,192,Active,2024-05-25
55024,57441,Credit,207,Active,2019-11-02
55025,52706,Savings,209,Active,2020-01-14
55026,40383,Cheque,240,Active,2018-01-10
55027,66016,Cheque,199,Closed,2025-09-19
55028,25032,SAVINGS,60,Active,2018-07-25
55029,98120,Savings,41,Active,2015-02-28
55030,72388,Savings,1,Active,2023-11-05
55031,17252,Credit,212,Active,2022-10-21
55032,5921,Savings,156,Active,2022-12-13
55033,4904,Savings,228,Dormant,2023-03-08
55034,46190,savings,155,Active,2024-01-10
55035,32027,Savings,72,Active,2023-10-05
55036,29588,Savings,147,Active,2017-05-06
55037,42638,Cheque,202,Active,2025-07-13
55038,67619,Business,199,Active,2025-01-09
55039,51265,Savings,111,Active,2023-07-07
55040,89449,Cheque,100,DORMANT,2020-07-10
55041,38121,Credit,192,Active,2020-06-02
55042,16888,Business,134,Active,2023-06-20
55043,13892,Savings,129,Dormant,03 Oct 2019
55044,8551,Cheque,30,Active,2023-01-26
55045,62295,Savings,70,Active,2022-06-26
55046,27481,Cheque,125,Active,2024-02-26
55047,54639,Savings,103,Active,2025-12-16
55048,12583,Cheque,66,Active,2020-01-29
55049,24740,Savings,136,Dormant ,2023-06-23
55050,51771,Cheque,110,Active,2018-12-15
55051,98750,Business,183,Active,2023-03-29
55052,79647,Cheque,20,Active,2015-12-10
55053,50225,Savings,145,Active,2023-01-18
55054,49233,Credit,128, Active ,2019-08-17
55055,28030,Cheque,135,Active,2024-12-28
55056,81956,Cheque,171,Active,2019-12-07
55057,11141,savings,123,Active,2024-10-09
55058,16096,Savings,21,Active,2015-10-08
55059,34420,Cheque,243,Active,2025-10-05
55060,92097,Savings,227,Closed,2024-01-27
55061,87439,Cheque,90,Active ,2019-11-21
55062,69481,Savings,232,Active,2019-07-13
55063,87790,Savings,192,Active,2016-10-23
55064,44696,Credit,221,active,2025-06-13
55065,4139,cheque,247,Active,2022-09-10
55066,63112,Savings,20,Active,2022-02-24
55067,43603,Cheque,125,Active,2019-02-23
55068,54368,Savings,30,Active,2019-01-25
55069,42375,Savings,109,Closed,2015-03-11
55070,52094,Cheque,1,Active,2018-12-13
55071,80505,SAVINGS,33,Active,2023-04-18
55072,20279,Business,201,Active,2017-07-12
55073,91543,Savings,30,Active,2015-09-16
55074,73908,cheque,41,Active,2015-11-27
55075,40665,Business,119,Active,2015-10-10
55076,82087,Business,178,Active,2021-05-06
55077,31626,Savings,170,Dormant,2018-01-28
55078,65341,Cheque,43,Dormant,2025-05-27
55079,80686,Savings,217,Active,2020-04-01
55080,2205,CHEQUE,148,Active,2025-03-09
55081,25932,Cheque,144,Active,2020-07-01
55082,90621,Cheque,69,Active,2020-09-13
55083,12084,Savings,16,ACTIVE,2024-05-04
55084,99663,Savings,197,Active,2016-05-20
55085,71355,Credit,172,Active,2019-06-03
55086,72693,Savings,242,Active,2018-03-30
55087,85929,Business,239,Active,2025-07-03
55088,72578,Savings,6,Active,2022-02-19
55089,53893,Cheque,88,Active,2017-10-17
55090,44920,Savings,236,Active,2023/09/12
55091,85459,SAVINGS,139,Active,2023-05-21
55092,94670,Cheque,68,Active,2019-02-28
55093,13265,Savings,190,Active,2024-09-13
55094,24139,Savings,59,Active,2017-04-18
55095,30074,Cheque,86,Active,2023-09-14
55096,4543,Savings,245,Active,2021-03-10
55097,38789,Cheque,18,Active,2021-05-07
55098,40683,Savings,178,Active,2024-09-05
55099,80388,Credit,177,Active,2021-11-14
55100,47910,Savings,89,Active,2017-08-09
55101,14422, Savings ,105,Active,2024-06-28
55102,51510,Savings,63,Active,2025-09-09
55103,82400,CHEQUE,228,Active,2022-08-13
55104,77610,Business,92,Active,2024-12-04
55105,44853,Credit,57,Active ,2017-09-24
55106,18041,Cheque,168,Active,2022-04-13
55107,1551,Cheque,25,Dormant,2025-03-02
55108,21512,Business,26,Dormant,2016-08-04
55109,25068,Savings,195,Active,2016-03-17
55110,85925,Cheque,104,Active,2017-06-20
55111,54919,Business,220,Active,2021-04-28
55112,75437,Cheque,1,Active,2024-08-07
55113,33938,Savings,11,Active,2020-10-05
55114,32949,Cheque,182,Active,31/08/2025
55115,31994,Cheque,250,Active,2016-09-12
55116,92371,Credit,191,Active,2019-05-09
55117,17619,Savings,162,Active,22 Oct 2015
55118,44916,Savings,72, Active ,2023-07-28
55119,51404,Savings,236,Active,2023-07-25
55120,67320,Credit,164,active,2023-12-04
55121,98592,Cheque,6,Active,2021-06-10
55122,68541,Business,65,Active,2018-03-07
55123,94842,Savings,73,Active,2020-08-22
55124,55678,Cheque,39,Active,2019-06-15
55125,9006,Cheque,243,Closed,2024-09-05
55126,99822,Cheque,109,Active,2023-11-10
55127,67296,Business,25,Active,2019-10-20
55128,9282,Savings,131, Active ,2019-02-24
55129,38741,Savings,91,Active,2016-03-14
55130,56539,Cheque,16,Active,2017-10-02
55131,17951,Cheque,61,Active,2018-09-03
55132,19470,Cheque,182,Active,2016-03-02
55133,6814,Cheque,82,Active,2017-03-31
55134,56244,Cheque,84,Active,2025-07-27
55135,39178,SAVINGS,133,Active,2020-01-21
55136,36950,Credit,177,Active,2016-03-07
55137,72340,Savings,6,Active,2021-02-22
55138,75330,Credit,111,CLOSED,2017-12-23
55139,45989,Business,131, Active ,2019-12-17
55140,46320,Savings,241,Active,2021-03-01
55141,58256,Savings,237,ACTIVE,2024-09-17
55142,75354,Business,49,Active,2019-02-15
55143,97799,Business,4,Active,2018-10-30
55144,19310,Savings,123,Active,14 Dec 2022
55145,3027,Savings,242,Active,2023-07-30
55146,19812,Savings,204,Active,2018-06-30
55147,26650,Cheque,155,Active,2024-07-08
55148,93912,Savings,227,Active,2017-09-02
55149,98471,Savings,52,Active,2017-11-10
55150,7407,Credit,18,Dormant,2021-12-07
55151,5348,Cheque,77,Active,2024-02-15
55152,42929,Savings,125,Active,2017-02-16
55153,90660,Cheque,43,Active,2018-04-26
55154,97768,Cheque,156,Closed,2016-08-24
55155,66324,Credit,139,Active,2016-02-02
55156,36309,Business,48,Active,2019-03-30
55157,17053,Cheque,84,Active,2015-10-06
55158,37727,Cheque,169,Closed,2025-07-18
55159,INVALID_CUST_0000088,Cheque,37,Active,2022-11-08
55160,20760,Savings,72,Active,2023-09-19
55161,41766,Cheque,231,Active,2024-09-10
55162,30278,Cheque,144,Active,2015-09-05
55163,76537,Business,28,Active,2024-03-08
55164,23506,Savings,191,Active,2016-07-16
55165,27165,Savings,64,Dormant,2018-03-18
55166,57020,Credit,68,Dormant,2021-03-04
55167,93673,Savings,68,Active,2023-05-31
55168,96875,Business,70,Active,2018-07-09
55169,57038,Savings,171,Dormant,27/02/2020
55170,69006,Credit,168,Active,2015-03-19
55171,2889,Cheque,80,Closed,2015-01-12
55172,48934, Savings ,146,Active,2025-06-04
55173,31061,Savings,64,ACTIVE,2025-02-28
55174,15866,Savings,139,Dormant,2023-01-27
55175,83030,Credit,136,Active,09 Jun 2015
55176,81440,Business,2,Active,2024-12-17
55177,9318,Cheque,181,Dormant,2016-03-23
55178,99750,CHEQUE,184,Active,2020-04-15
55179,63352,Cheque,144,Active,2020-06-08
55180,20323,Cheque,195,Active,2025-11-03
55181,3365,Cheque,54,Active,2022-12-17
55182,90751, Cheque ,241,Active,2015-04-07
55183,75722,Savings,208,Active,2025-03-24
55184,93513,Cheque,77,Closed,2024-05-01
55185,22973,Cheque,148,Active,2021-04-25
55186,61273,Business,160,Active,2019-01-30
55187,18455,Business,248,Active,2017-10-01
55188,37806,Savings,93,Active,2018-09-08
55189,3173,Cheque,124,Active,2018-08-09
55190,69950,Savings,68,Active ,2016-10-23
55191,34634,Savings,151,Closed,2020-06-22
55192,73928,Cheque,226,Active,2024/02/11
55193,66269,Savings,226,Active,2017-10-27
55194,23393,Business,221,Active,2021-04-19
55195,96095,Business,85,Active,2015-06-18
55196,86337,Cheque,221,DORMANT,2018-04-19
55197,83286,Cheque,182, Active ,2017-08-07
55198,69645,Savings,234,Active,2024-03-22
55199,33562,Savings,25,Active,29/09/2015
55200,96893,Savings,206,Active,2023-09-17
55201,31829,Credit,219,Active,2018-11-26
55202,82975,Cheque,202,Active,2022-03-15
55203,35730,Cheque,217,Dormant,2025-03-22
55204,91922,Cheque,69,Active,2018-09-09
55205,16626,Business,209,Active,2025-10-05
55206,72652,Savings,22,Active,2017/12/11
55207,55977,Cheque,130,Active,2018-03-09
55208,47768,Savings,23,Active,2020-10-17
55209,83195,Savings,23,Active,2020-01-06
55210,83773,Savings,230,Active,2022-07-23
55211,47414,SAVINGS,187,Active,2021-05-08
55212,85363,Cheque,114,Active,2022-02-06
55213,53464,Savings,239,Active,2020-09-11
55214,49012,Cheque,246,Dormant,2020-12-18
55215,29517,Savings,205,Dormant,2019-01-03
55216,46806,Credit,22,Active,2024-05-04
55217,62397,Savings,2,Active,2017-08-17
55218,49048,Cheque,81,ACTIVE,2015-01-21
55219,51871,Savings,84, Active ,2025-07-28
55220,26182,SAVINGS,109,Active,2023-05-02
55221,41656,Cheque,88,Active,2025-11-03
55222,79048,Savings,164,ACTIVE,15 May 2016
55223,25794,Savings,120,Dormant,2023-12-12
55224,31691,Savings,14,Active,2018-02-15
55225,92138,,68,Active,2022-01-01
55226,63411,Credit,171,Active,2023-10-12
55227,84470,Business,33,ACTIVE,2017-12-26
55228,34585,Savings,223,Dormant,2024-01-20
55229,28395,Cheque,138,Active,2023-03-06
55230,1989,Credit,157,active,2016-07-31
55231,62625,Cheque,20,Active,2018-06-24
55232,71461,Savings,5,Active,2023-06-28
55233,35434,Business,41,Active,2025-11-21
55234,INVALID_CUST_0000105,Credit,205,Active,2025-10-24
55235,15101,Savings,161,Active,2021-08-17
55236,30506,Cheque,164,Active,2015-01-28
55237,57384,cheque,4,Active,2018-11-30
55238,24612,Savings,41,Active,2016-08-10
55239,77530,Savings,4,Active,2017-06-26
55240,29402,Savings,75,Active,2023-03-10
55241,29032,Savings,83,Active ,2017-01-16
55242,46813,Savings,225,Active,2021-03-16
55243,94123,Cheque,130,Active,2019-12-12
55244,68163,Cheque,2,Active,2021-02-14
55245,5480,Cheque,113,Active,2020-09-18
55246,945,Savings,188,DORMANT,2022-05-25
55247,1922,Credit,51,Active,2015-11-07
55248,83251,Cheque,191,Active,2025-02-11
55249,2567,Savings,190,Active ,2016-04-01
55250,73584,Savings,32,Active,2020-07-28
55251,44458,Cheque,14,Active,2021-09-02
55252,59508,Cheque,35,Active,2025-05-10
55253,96715,Cheque,121,Active,2017-08-18
55254,79964,Savings,97,Active,2018-11-27
55255,98750,Cheque,22,active,2022-06-09
55256,85441,Savings,239,Active,2016-05-26
55257,37082,Cheque,112,Active,2019-04-28
55258,11978,Cheque,145,Active,2016-02-15
55259,4960,Credit,164,Active,2020-04-07
55260,50630,Cheque,211,Active,2024-03-24
55261,78251,Cheque,249,Dormant,2021-07-25
55262,21393,Savings,217,Closed,2024-09-27
55263,68325,Business,106,Active,31/12/2016
55264,62664,Credit,249,Active,2025-05-31
55265,78600,Credit,37,ACTIVE,2015-05-26
55266,26369,Savings,198,Dormant,2018-10-25
55267,51101,cheque,45,Active,2021-06-11
55268,77659,Cheque,16,active,2018-07-07
55269,61798,Savings,171,Active,2022-08-12
55270,84056,Cheque,217,Active,2022-03-06
55271,16915,Cheque,191,Active,2023-11-05
55272,49588,Savings,237,Active,2022-12-12
55273,27262,Savings,196,Active,2018-02-15
55274,77215,Savings,50,Active,2022-05-30
55275,22725,Cheque,229,Active,2020-02-06
55276,15698,Cheque,151,Active,2019-10-29
55277,43541,Business,15,Active,2021-07-31
55278,61539,Cheque,126,Active,2016-01-10
55279,91680,Savings,243,Active,2024-04-18
55280,73693,Savings,191,Active,2018-10-02
55281,92382,Savings,53,Active,2025-11-24
55282,4369,Cheque,237,Active,2018-10-29
55283,52366,Cheque,158,Dormant,2016-08-11
55284,87821,Credit,113,Active,2021-12-26
55285,29027,Savings,183,Active,2024-12-30
55286,13949, Cheque ,3,Active,29/11/2023
55287,83624,Credit,111,Active,2024-03-19
55288,49807,Savings,117,Active,2017-10-07
55289,83713,Savings,133,Dormant,2015-09-21
55290,70064,Savings,153,Active,2020-01-25
55291,92949,Credit,36, Active ,2024-12-06
55292,10735, Cheque ,96,Active,2025-09-29
55293,53895, Credit ,125,Active,2025-07-01
55294,33137,Savings,185,ACTIVE,2023-03-15
55295,44034,Savings,177,Active,2018-03-04
55296,88924,CREDIT,191,Active,2015-03-30
55297,57457,Savings,181,Dormant,2018-12-07
55298,27111,Cheque,221,Active,2025-09-19
55299,67681,savings,56, Active ,2019-03-06
55300,94727,CHEQUE,164,Active,2019-08-28
55301,99452, Cheque ,192,Dormant,2015-07-18
55302,96393,Cheque,116,Dormant,2020-03-09
55303,87494,Cheque,78,Active,2022-06-14
55304,36357,Business,4,Active,2016-08-12
55305,24727,Cheque,239,Active,2019-09-18
55306,14660,Cheque,173,Dormant,2019-05-28
55307,2491,Cheque,156,Active,2024-06-08
55308,8827,Savings,219,Active,2015-11-06
55309,90130,Cheque,77,Active,2020-06-28
55310,27984,SAVINGS,152,Active,2017-08-26
55311,976,Business,20,Active,2017-05-13
55312,23168,Cheque,19,Active,2020-12-07
55313,50759,Savings,212,Active,2023-07-26
55314,6279,Cheque,167,Active,2025-12-27
55315,10465,Credit,69,Active,2021-03-29
55316,47524,Credit,216,Active,2017-06-13
55317,52468,Savings,98,Active,2020-12-14
55318,22738,Cheque,214,Active,2020-07-05
55319,17168,Cheque,37,Closed,2025-12-11
55320,98356,Savings,132,Active,2016-05-31
55321,29216,Savings,21,Active,2023-07-24
55322,74654,Cheque,78,Active,2024-07-14
55323,72908,Savings,250,Active,2024-04-10
55324,46188,Cheque,212,Active,2025-10-06
55325,29803,Cheque,223,Dormant,2025-11-26
