,account_id,customer_id,account_type,branch_id,account_status,opened_date
48878,48879,70343,Cheque,178,Active,2015-12-06 00:00:00
48879,48880,30930,Credit,221,Active,2024-04-17 00:00:00
48880,48881,4886,Cheque,216,Active,2025-03-19 00:00:00
48881,48882,40863,Cheque,202,Dormant,2017-06-08 00:00:00
48882,48883,96568,Savings,192,Active,2018-04-30 00:00:00
48883,48884,67657,Savings,72,Active,2021-11-27 00:00:00
48884,48885,85559,Savings,25,Active,2017-04-17 00:00:00
48885,48886,97792,Cheque,1,Active,2024-02-23 00:00:00
48886,48887,57045,Business,49,Active,2020-06-19 00:00:00
48887,48888,61061,Cheque,168,Active,2017-10-15 00:00:00
48888,48889,35028,Credit,128,Active,2020-12-25 00:00:00
48889,48890,68703,Cheque,227,Active,2024-10-26 00:00:00
48890,48891,26083,Cheque,218,Active,2015-10-06 00:00:00
48891,48892,10405,Credit,50,Active,2023-11-08 00:00:00
48892,48893,12021,Nan,35,Active,2021-07-13 00:00:00
48893,48894,58098,Savings,49,Active,2018-01-25 00:00:00
48894,48895,50314,Cheque,244,Active,2018-11-14 00:00:00
48895,48896,34180,Cheque,100,Active,2017-07-30 00:00:00
48896,48897,19266,Cheque,146,Active,2024-07-02 00:00:00
48897,48898,79001,Cheque,84,Closed,2025-11-18 00:00:00
48898,48899,45664,Savings,36,Active,2021-10-13 00:00:00
48899,48900,58583,Cheque,20,Dormant,2023-01-02 00:00:00
48900,48901,65568,Cheque,5,Active,2020-06-08 00:00:00
48901,48902,14824,Savings,135,Active,2019-01-27 00:00:00
48902,48903,75801,Savings,6,Active,2021-10-19 00:00:00
48903,48904,67470,Savings,70,Active,2025-10-17 00:00:00
48904,48905,95790,Cheque,86,Active,2016-01-10 00:00:00
48905,48906,9641,Savings,150,Active,2019-11-17 00:00:00
48906,48907,13520,Savings,145,Closed,2025-09-26 00:00:00
48907,48908,47417,Savings,181,Active,2024-03-26 00:00:00
48908,48909,35074,Savings,126,Active,2018-06-10 00:00:00
48909,48910,65986,Cheque,163,Dormant,2019-11-22 00:00:00
48910,48911,57215,Savings,151,Active,2020-06-07 00:00:00
48911,48912,36734,Savings,201,Active,2022-03-11 00:00:00
48912,48913,68656,Savings,222,Active,2015-01-26 00:00:00
48913,48914,71468,Savings,247,Active,2020-05-30 00:00:00
48914,48915,199,Cheque,102,Active,2023-12-24 00:00:00
48915,48916,15046,Savings,90,Active,2023-01-10 00:00:00
48916,48917,90244,Savings,127,Active,2017-09-21 00:00:00
48917,48918,27538,Savings,92,Active,Nan
48918,48919,88481,Cheque,184,Active,2016-05-25 00:00:00
48919,48920,28314,Cheque,115,Active,2025-01-02 00:00:00
48920,48921,3474,Cheque,240,Active,2023-05-18 00:00:00
48921,48922,77388,Business,116,Active,2019-04-23 00:00:00
48922,48923,37583,Business,5,Active,2022-10-07 00:00:00
48923,48924,63917,Savings,237,Active,2024-09-28 00:00:00
48924,48925,57122,Business,212,Dormant,2024-04-22 00:00:00
48925,48926,93980,Savings,109,Dormant,2017-04-21 00:00:00
48926,48927,51079,Savings,162,Active,2022-11-26 00:00:00
48927,48928,44685,Savings,204,Active,2025-02-03 00:00:00
48928,48929,13548,Savings,237,Active,2024-08-05 00:00:00
48929,48930,55668,Savings,210,Active,2025-10-01 00:00:00
48930,48931,76869,Cheque,168,Active,2020-05-10 00:00:00
48931,48932,14003,Cheque,143,Active,2019-08-04 00:00:00
48932,48933,20768,Savings,182,Active,2016-11-03 00:00:00
48933,48934,18034,Cheque,190,Active,2025-02-20 00:00:00
48934,48935,81687,Business,39,Active,2025-06-08 00:00:00
48935,48936,63329,Cheque,84,Active,2017-09-11 00:00:00
48936,48937,52228,Savings,185,Active,2016-02-18 00:00:00
48937,48938,32326,Savings,44,Dormant,2023-06-20 00:00:00
48938,48939,98845,Savings,218,Active,2015-09-06 00:00:00
48939,48940,7781,Savings,166,Active,2024-07-19 00:00:00
48940,48941,49026,Savings,133,Active,2024-05-10 00:00:00
48941,48942,81919,Cheque,81,Active,2022-10-24 00:00:00
48942,48943,24701,Savings,71,Active,2024-02-13 00:00:00
48943,48944,32680,Cheque,112,Closed,2018-06-25 00:00:00
48944,48945,57431,Cheque,243,Active,2024-10-24 00:00:00
48945,48946,39065,Cheque,128,Closed,2022-06-01 00:00:00
48946,48947,27956,Cheque,206,Active,2016-03-27 00:00:00
48947,48948,385,Savings,49,Active,2020-05-22 00:00:00
48948,48949,9371,Cheque,29,Active,2016-12-25 00:00:00
48949,48950,31657,Cheque,147,Active,2024-10-28 00:00:00
48950,48951,17198,Cheque,30,Active,2016-10-30 00:00:00
48951,48952,49572,Savings,63,Active,2018-11-24 00:00:00
48952,48953,48683,Credit,240,Active,2024-01-26 00:00:00
48953,48954,72961,Savings,47,Active,2024-04-30 00:00:00
48954,48955,11480,Cheque,198,Active,2020-05-26 00:00:00
48955,48956,36636,Cheque,36,Active,2024-05-02 00:00:00
48956,48957,12578,Savings,177,Active,2018-11-17 00:00:00
48957,48958,1346,Savings,127,Active,2015-09-21 00:00:00
48958,48959,52703,Savings,19,Active,2022-07-03 00:00:00
48959,48960,23357,Credit,244,Active,2022-09-12 00:00:00
48960,48961,57417,Savings,141,Active,2025-04-26 00:00:00
48961,48962,9826,Cheque,63,Active,2017-04-04 00:00:00
48962,48963,71982,Savings,169,Active,2019-08-20 00:00:00
48963,48964,97997,Savings,49,Active,2016-04-11 00:00:00
48964,48965,14398,Cheque,176,Active,2018-01-26 00:00:00
48965,48966,50329,Savings,38,Active,2023-05-19 00:00:00
48966,48967,15055,Savings,195,Active,2017-04-12 00:00:00
48967,48968,35959,Savings,245,Active,2025-06-30 00:00:00
48968,48969,65740,Savings,186,Dormant,2020-03-01 00:00:00
48969,48970,16361,Savings,238,Active,2025-09-23 00:00:00
48970,48971,59280,Savings,169,Active,2017-12-04 00:00:00
48971,48972,66173,Cheque,204,Active,2025-08-15 00:00:00
48972,48973,68328,Business,126,Active,2015-07-16 00:00:00
48973,48974,83828,Savings,135,Active,2020-02-23 00:00:00
48974,48975,58605,Credit,122,Active,2018-10-24 00:00:00
48975,48976,70317,Savings,110,Active,2015-06-03 00:00:00
48976,48977,85338,Credit,8,Active,2024-01-25 00:00:00
48977,48978,83403,Savings,118,Active,2024-05-11 00:00:00
48978,48979,84,Savings,173,Active,2019-01-05 00:00:00
48979,48980,13920,Cheque,234,Dormant,2015-02-24 00:00:00
48980,48981,11014,Savings,59,Active,2020-07-10 00:00:00
48981,48982,17917,Savings,90,Active,2025-02-16 00:00:00
48982,48983,11611,Cheque,24,Closed,2020-07-04 00:00:00
48983,48984,54468,Cheque,107,Active,2024-02-25 00:00:00
48984,48985,64893,Business,231,Active,2018-06-05 00:00:00
48985,48986,19432,Savings,18,Closed,2017-08-20 00:00:00
48986,48987,43831,Cheque,198,Active,2024-08-18 00:00:00
48987,48988,66205,Savings,188,Dormant,2015-07-24 00:00:00
48988,48989,75191,Savings,76,Active,2024-06-06 00:00:00
48989,48990,50232,Cheque,211,Dormant,2020-10-17 00:00:00
48990,48991,61192,Cheque,4,Dormant,2018-04-09 00:00:00
48991,48992,95013,Credit,137,Active,2021-09-27 00:00:00
48992,48993,78786,Cheque,113,Active,2021-08-29 00:00:00
48993,48994,81075,Business,220,Active,2016-03-25 00:00:00
48994,48995,18082,Credit,188,Active,2022-06-19 00:00:00
48995,48996,39808,Business,36,Active,2025-11-08 00:00:00
48996,48997,97652,Cheque,146,Dormant,2020-08-24 00:00:00
48997,48998,83327,Business,89,Active,2024-03-31 00:00:00
48998,48999,71876,Cheque,64,Active,2021-05-31 00:00:00
48999,49000,34839,Credit,139,Active,2019-11-01 00:00:00
49000,49001,18105,Business,223,Active,2025-12-05 00:00:00
49001,49002,8479,Cheque,141,Active,2018-03-21 00:00:00
49002,49003,63853,Business,235,Active,2019-12-21 00:00:00
49003,49004,24670,Savings,88,Closed,2018-06-07 00:00:00
49004,49005,8912,Savings,2,Dormant,2022-05-13 00:00:00
49005,49006,41352,Cheque,79,Active,2023-01-03 00:00:00
49006,49007,48218,Savings,24,Closed,2018-03-26 00:00:00
49007,49008,55660,Nan,124,Active,2024-05-25 00:00:00
49008,49009,2814,Credit,58,Active,2023-06-19 00:00:00
49009,49010,67880,Cheque,221,Active,2020-06-24 00:00:00
49010,49011,5242,Savings,107,Active,2020-05-01 00:00:00
49011,49012,42903,Cheque,147,Active,2024-12-05 00:00:00
49012,49013,84408,Savings,17,Active,2016-11-30 00:00:00
49013,49014,25817,Savings,101,Active,2016-01-24 00:00:00
49014,49015,35187,Savings,202,Closed,2025-02-13 00:00:00
49015,49016,31637,Cheque,100,Active,2024-07-06 00:00:00
49016,49017,78236,Savings,129,Active,2023-05-18 00:00:00
49017,49018,27076,Cheque,45,Active,2022-07-14 00:00:00
49018,49019,34565,Cheque,63,Dormant,2024-05-20 00:00:00
49019,49020,54426,Savings,183,Dormant,2018-04-14 00:00:00
49020,49021,58099,Cheque,221,Closed,2017-11-01 00:00:00
49021,49022,63216,Credit,222,Active,2023-03-09 00:00:00
49022,49023,78542,Cheque,114,Active,2021-08-22 00:00:00
49023,49024,58830,Cheque,114,Closed,2025-06-02 00:00:00
49024,49025,1947,Credit,78,Active,2022-12-04 00:00:00
49025,49026,56833,Business,192,Active,2019-05-22 00:00:00
49026,49027,71796,Savings,176,Dormant,2022-09-24 00:00:00
49027,49028,80826,Savings,101,Active,2016-06-08 00:00:00
49028,49029,11404,Cheque,245,Active,2015-12-15 00:00:00
49029,49030,48776,Savings,54,Dormant,2025-11-12 00:00:00
49030,49031,36695,Savings,48,Dormant,2016-01-24 00:00:00
49031,49032,75449,Cheque,225,Active,2020-09-05 00:00:00
49032,49033,69061,Cheque,74,Active,2016-09-29 00:00:00
49033,49034,64909,Cheque,230,Active,2025-02-04 00:00:00
49034,49035,18929,Cheque,2,Active,2020-02-12 00:00:00
49035,49036,82678,Cheque,23,Dormant,2016-10-16 00:00:00
49036,49037,50325,Savings,45,Active,2024-07-01 00:00:00
49037,49038,38913,Savings,40,Active,2015-12-11 00:00:00
49038,49039,28398,Cheque,219,Active,2015-10-04 00:00:00
49039,49040,7927,Cheque,16,Active,2023-09-11 00:00:00
49040,49041,97547,Savings,201,Active,2016-04-26 00:00:00
49041,49042,86296,Savings,91,Active,2019-09-28 00:00:00
49042,49043,1323,Cheque,139,Active,2018-06-05 00:00:00
49043,49044,39807,Cheque,178,Active,2020-06-06 00:00:00
49044,49045,90920,Cheque,65,Active,2017-03-16 00:00:00
49045,49046,58263,Savings,206,Active,2024-06-25 00:00:00
49046,49047,36080,Savings,174,Active,2023-05-09 00:00:00
49047,49048,46685,Business,240,Active,2025-05-26 00:00:00
49048,49049,40292,Cheque,60,Active,2021-08-31 00:00:00
49049,49050,32457,Business,30,Active,2023-07-07 00:00:00
49050,49051,56056,Cheque,20,Active,2025-01-23 00:00:00
49051,49052,9176,Business,240,Active,2019-02-12 00:00:00
49052,49053,92438,Cheque,246,Active,2022-04-29 00:00:00
49053,49054,75258,Savings,68,Active,2020-11-06 00:00:00
49054,49055,30824,Cheque,133,Active,2023-01-06 00:00:00
49055,49056,65835,Business,60,Active,2025-12-30 00:00:00
49056,49057,72363,Cheque,131,Active,2015-04-23 00:00:00
49057,49058,26344,Cheque,93,Active,2019-07-08 00:00:00
49058,49059,49306,Cheque,159,Dormant,2022-11-26 00:00:00
49059,49060,54745,Savings,244,Active,2023-03-09 00:00:00
49060,49061,30500,Savings,177,Active,2017-12-17 00:00:00
49061,49062,61718,Cheque,54,Active,2025-10-07 00:00:00
49062,49063,7872,Credit,123,Active,2018-07-19 00:00:00
49063,49064,88444,Cheque,191,Active,2021-03-18 00:00:00
49064,49065,9310,Savings,151,Active,2017-05-30 00:00:00
49065,49066,11142,Cheque,219,Active,2018-03-15 00:00:00
49066,49067,62916,Savings,215,Active,2019-04-15 00:00:00
49067,49068,98786,Savings,169,Active,2018-02-18 00:00:00
49068,49069,56756,Credit,198,Active,2017-07-15 00:00:00
49069,49070,29203,Credit,114,Active,2024-04-13 00:00:00
49070,49071,47414,Savings,185,Active,2015-05-13 00:00:00
49071,49072,48956,Cheque,98,Active,2018-09-18 00:00:00
49072,49073,860,Savings,144,Active,2020-12-28 00:00:00
49073,49074,7646,Cheque,144,Active,2020-10-13 00:00:00
49074,49075,14025,Savings,229,Closed,2021-05-22 00:00:00
49075,49076,82464,Cheque,181,Active,2020-02-28 00:00:00
49076,49077,73864,Credit,74,Active,2015-05-14 00:00:00
49077,49078,14687,Credit,77,Active,2020-12-26 00:00:00
49078,49079,76670,Cheque,241,Active,2021-11-08 00:00:00
49079,49080,44480,Savings,91,Active,2025-09-12 00:00:00
49080,49081,65039,Cheque,180,Active,2018-08-13 00:00:00
49081,49082,47279,Business,171,Active,2025-06-19 00:00:00
49082,49083,82648,Savings,218,Active,2023-07-21 00:00:00
49083,49084,14246,Cheque,216,Active,2022-10-28 00:00:00
49084,49085,38428,Cheque,173,Active,2019-01-13 00:00:00
49085,49086,86561,Savings,99,Active,2020-02-12 00:00:00
49086,49087,32730,Cheque,94,Active,2023-05-30 00:00:00
49087,49088,37997,Savings,232,Active,2023-04-05 00:00:00
49088,49089,99156,Cheque,230,Dormant,2025-08-10 00:00:00
49089,49090,76482,Cheque,22,Dormant,2016-10-31 00:00:00
49090,49091,44263,Business,97,Active,2020-09-22 00:00:00
49091,49092,76443,Savings,207,Active,2015-11-30 00:00:00
49092,49093,64169,Business,229,Active,2022-12-20 00:00:00
49093,49094,46276,Cheque,25,Active,2020-04-27 00:00:00
49094,49095,40433,Savings,206,Dormant,2022-10-07 00:00:00
49095,49096,80754,Cheque,15,Active,2021-08-11 00:00:00
49096,49097,43197,Credit,81,Active,2019-02-24 00:00:00
49097,49098,5465,Savings,194,Active,2017-10-23 00:00:00
49098,49099,9940,Savings,11,Closed,2021-10-07 00:00:00
49099,49100,37365,Cheque,27,Active,2017-04-06 00:00:00
49100,49101,95240,Business,111,Active,2019-10-31 00:00:00
49101,49102,38920,Cheque,169,Active,2018-04-26 00:00:00
49102,49103,70473,Cheque,150,Active,2023-03-02 00:00:00
49103,49104,96926,Credit,175,Dormant,2018-10-03 00:00:00
49104,49105,31048,Savings,190,Active,2018-10-11 00:00:00
49105,49106,21535,Cheque,91,Active,2019-06-30 00:00:00
49106,49107,28423,Savings,134,Active,2021-01-27 00:00:00
49107,49108,87140,Business,245,Active,2023-04-13 00:00:00
49108,49109,8326,Business,70,Dormant,2019-04-02 00:00:00
49109,49110,94991,Cheque,239,Dormant,2024-07-22 00:00:00
49110,49111,93912,Savings,191,Active,2017-04-08 00:00:00
49111,49112,76781,Savings,187,Active,2017-10-14 00:00:00
49112,49113,13676,Cheque,69,Active,2023-08-04 00:00:00
49113,49114,63985,Credit,29,Active,2024-03-03 00:00:00
49114,49115,12533,Cheque,39,Active,2017-12-28 00:00:00
49115,49116,57983,Cheque,197,Dormant,2018-07-26 00:00:00
49116,49117,91868,Cheque,80,Active,2015-05-09 00:00:00
49117,49118,65149,Savings,93,Active,2018-03-05 00:00:00
49119,49120,73415,Savings,86,Active,2022-08-29 00:00:00
49120,49121,74468,Business,105,Dormant,2023-06-15 00:00:00
49121,49122,44930,Cheque,27,Active,2023-09-18 00:00:00
49122,49123,3259,Savings,238,Active,2021-06-23 00:00:00
49123,49124,74503,Savings,53,Active,2015-07-16 00:00:00
49124,49125,76022,Cheque,227,Active,2020-12-02 00:00:00
49125,49126,86757,Business,155,Active,2020-04-17 00:00:00
49126,49127,67905,Savings,238,Active,2017-01-06 00:00:00
49127,49128,86165,Savings,105,Active,2020-07-04 00:00:00
49128,49129,1871,Savings,3,Active,2019-12-09 00:00:00
49129,49130,13079,Cheque,237,Active,2024-09-29 00:00:00
49130,49131,54160,Cheque,186,Active,2020-06-19 00:00:00
49131,49132,83129,Savings,134,Active,2016-03-17 00:00:00
49132,49133,14489,Savings,122,Active,2019-10-08 00:00:00
49133,49134,77454,Savings,77,Active,2018-09-05 00:00:00
49134,49135,92843,Cheque,114,Active,2023-03-09 00:00:00
49135,49136,160,Cheque,37,Active,2015-05-06 00:00:00
49136,49137,39182,Business,198,Active,2020-12-08 00:00:00
49137,49138,3766,Savings,87,Active,2023-05-01 00:00:00
49138,49139,57642,Business,79,Active,2025-01-15 00:00:00
49139,49140,59732,Cheque,18,Dormant,2016-03-27 00:00:00
49140,49141,15433,Cheque,238,Active,2021-05-14 00:00:00
49141,49142,16993,Savings,76,Dormant,2015-08-10 00:00:00
49142,49143,87293,Savings,212,Active,2019-10-12 00:00:00
49143,49144,10038,Cheque,8,Active,2020-05-25 00:00:00
49144,49145,97832,Savings,160,Active,2016-05-21 00:00:00
49145,49146,45215,Cheque,117,Active,2024-02-19 00:00:00
49146,49147,47491,Cheque,45,Active,2015-05-09 00:00:00
49147,49148,60801,Savings,67,Active,2023-06-02 00:00:00
49149,49150,17172,Savings,25,Active,2020-12-28 00:00:00
49150,49151,85515,Business,243,Active,2015-11-10 00:00:00
49151,49152,34328,Credit,117,Active,2016-03-01 00:00:00
49152,49153,92338,Cheque,169,Closed,2021-03-15 00:00:00
49153,49154,64591,Savings,192,Active,2018-12-08 00:00:00
49154,49155,92728,Cheque,78,Active,2023-02-19 00:00:00
49155,49156,29621,Credit,162,Active,2021-06-20 00:00:00
49156,49157,61527,Savings,123,Active,2018-04-26 00:00:00
49157,49158,73407,Cheque,177,Active,2018-07-03 00:00:00
49158,49159,67144,Business,25,Active,2021-05-26 00:00:00
49159,49160,68176,Cheque,22,Active,2025-09-11 00:00:00
49160,49161,15082,Cheque,93,Active,2019-06-14 00:00:00
49161,49162,20684,Business,103,Dormant,2018-12-30 00:00:00
49162,49163,67049,Savings,177,Active,2017-06-07 00:00:00
49163,49164,53601,Cheque,208,Active,2016-07-23 00:00:00
49164,49165,76862,Cheque,150,Active,2020-11-03 00:00:00
49165,49166,4872,Cheque,210,Active,2021-10-19 00:00:00
49166,49167,37315,Savings,101,Active,2023-05-24 00:00:00
49167,49168,62707,Credit,7,Active,2015-06-09 00:00:00
49168,49169,72099,Cheque,222,Active,2019-11-08 00:00:00
49169,49170,51909,Cheque,139,Closed,2022-12-05 00:00:00
49170,49171,92929,Savings,109,Active,2022-06-26 00:00:00
49171,49172,32980,Savings,47,Active,2023-10-09 00:00:00
49172,49173,72238,Business,36,Active,2024-05-04 00:00:00
49173,49174,87386,Savings,22,Active,2023-07-19 00:00:00
49174,49175,95023,Cheque,177,Active,2019-09-06 00:00:00
49175,49176,17786,Savings,30,Active,2023-12-01 00:00:00
49176,49177,37703,Cheque,179,Active,2021-11-17 00:00:00
49177,49178,49196,Cheque,215,Active,2025-05-27 00:00:00
49178,49179,77968,Savings,200,Active,2023-12-03 00:00:00
49179,49180,4869,Credit,112,Active,2015-07-15 00:00:00
49180,49181,9386,Cheque,222,Active,2017-08-05 00:00:00
49181,49182,11867,Savings,19,Active,2024-06-21 00:00:00
49182,49183,88398,Cheque,43,Active,2022-03-16 00:00:00
49183,49184,55982,Savings,101,Active,2017-06-12 00:00:00
49184,49185,21951,Savings,151,Active,2019-06-01 00:00:00
49185,49186,99270,Cheque,40,Active,2025-06-22 00:00:00
49186,49187,15148,Cheque,144,Active,2022-04-12 00:00:00
49187,49188,63823,Credit,170,Active,2018-10-18 00:00:00
49188,49189,60781,Savings,47,Active,2020-11-05 00:00:00
49189,49190,78369,Savings,22,Active,2022-10-25 00:00:00
49190,49191,24975,Savings,171,Active,2016-04-10 00:00:00
49191,49192,67408,Savings,179,Active,2022-02-21 00:00:00
49192,49193,23769,Business,240,Active,2020-03-19 00:00:00
49193,49194,12221,Business,108,Active,2025-10-08 00:00:00
49194,49195,42749,Savings,32,Active,2025-07-25 00:00:00
49195,49196,47141,Cheque,214,Active,2019-08-01 00:00:00
49196,49197,48296,Credit,222,Active,2016-09-13 00:00:00
49197,49198,65020,Cheque,166,Closed,2022-05-09 00:00:00
49198,49199,72766,Savings,183,Active,2021-11-30 00:00:00
49199,49200,6465,Savings,49,Active,2023-10-17 00:00:00
49200,49201,82398,Credit,224,Active,2016-05-14 00:00:00
49201,49202,79924,Savings,31,Active,2025-06-21 00:00:00
49202,49203,55175,Cheque,248,Active,2020-07-17 00:00:00
49203,49204,54786,Business,222,Active,2016-03-22 00:00:00
49204,49205,3767,Credit,164,Dormant,2016-10-26 00:00:00
49205,49206,96439,Cheque,64,Active,2020-03-10 00:00:00
49206,49207,52077,Business,17,Active,2020-12-30 00:00:00
49207,49208,70410,Savings,232,Active,2023-11-06 00:00:00
49208,49209,26165,Savings,40,Active,2016-07-15 00:00:00
49209,49210,62567,Savings,84,Active,2025-06-11 00:00:00
49210,49211,90640,Credit,132,Active,2018-01-14 00:00:00
49211,49212,55997,Cheque,177,Active,2016-06-24 00:00:00
49212,49213,3208,Savings,245,Active,2023-04-23 00:00:00
49213,49214,53448,Cheque,227,Active,2025-01-15 00:00:00
49214,49215,23152,Business,231,Active,2024-01-03 00:00:00
49215,49216,95915,Savings,102,Active,2015-10-01 00:00:00
49216,49217,12291,Credit,246,Active,2023-08-18 00:00:00
49217,49218,28402,Cheque,69,Dormant,2016-07-13 00:00:00
49218,49219,42648,Credit,119,Active,2021-04-16 00:00:00
49219,49220,1446,Savings,41,Active,2024-11-16 00:00:00
49220,49221,9926,Business,225,Closed,2024-11-30 00:00:00
49221,49222,87957,Cheque,167,Active,2018-11-01 00:00:00
49222,49223,7423,Cheque,70,Active,2015-05-02 00:00:00
49223,49224,39264,Savings,171,Active,2019-12-02 00:00:00
49224,49225,4873,Cheque,67,Active,2015-06-22 00:00:00
49225,49226,4577,Cheque,121,Active,2019-12-12 00:00:00
49226,49227,49826,Cheque,36,Active,2015-06-21 00:00:00
49227,49228,29205,Cheque,168,Active,2023-06-06 00:00:00
49228,49229,77091,Cheque,177,Active,2020-07-18 00:00:00
49229,49230,54783,Cheque,141,Closed,2019-03-29 00:00:00
49230,49231,69637,Savings,22,Active,2016-02-11 00:00:00
49231,49232,7335,Savings,16,Active,2019-05-25 00:00:00
49232,49233,25108,Cheque,184,Active,2017-05-08 00:00:00
49233,49234,29516,Credit,136,Active,2021-01-26 00:00:00
49234,49235,76277,Savings,84,Active,2024-11-02 00:00:00
49235,49236,67195,Cheque,236,Active,2022-02-10 00:00:00
49236,49237,22098,Cheque,192,Active,2016-05-28 00:00:00
49237,49238,69644,Business,148,Active,2015-09-28 00:00:00
49238,49239,84529,Business,237,Active,2021-12-31 00:00:00
49239,49240,64137,Savings,91,Active,2017-03-26 00:00:00
49240,49241,16917,Cheque,223,Active,2019-08-03 00:00:00
49241,49242,20481,Business,49,Active,2025-05-04 00:00:00
49242,49243,42436,Cheque,16,Active,2018-07-28 00:00:00
49243,49244,68592,Savings,229,Active,2017-02-01 00:00:00
49244,49245,15694,Savings,188,Active,2016-08-21 00:00:00
49245,49246,68527,Credit,76,Active,2022-10-26 00:00:00
49246,49247,76540,Savings,6,Active,2021-12-19 00:00:00
49247,49248,73696,Business,243,Active,2020-12-06 00:00:00
49248,49249,52573,Cheque,1,Active,2021-11-20 00:00:00
49249,49250,75078,Savings,221,Closed,2019-10-18 00:00:00
49250,49251,22742,Business,114,Active,2020-01-27 00:00:00
49251,49252,6218,Cheque,188,Closed,2022-12-26 00:00:00
49252,49253,10793,Savings,61,Closed,2015-08-28 00:00:00
49253,49254,67668,Savings,94,Active,2017-05-29 00:00:00
49254,49255,40341,Cheque,50,Active,2018-11-28 00:00:00
49255,49256,13229,Savings,89,Active,2017-06-21 00:00:00
49256,49257,57052,Cheque,121,Dormant,2022-10-03 00:00:00
49257,49258,15753,Savings,247,Active,2017-07-02 00:00:00
49258,49259,28216,Savings,33,Active,2023-09-06 00:00:00
49259,49260,93585,Business,82,Active,2024-09-26 00:00:00
49260,49261,54644,Cheque,121,Active,2025-09-16 00:00:00
49261,49262,8756,Cheque,177,Active,2022-08-19 00:00:00
49262,49263,36091,Savings,209,Active,2015-09-01 00:00:00
49263,49264,10143,Cheque,231,Active,2021-08-30 00:00:00
49264,49265,81065,Cheque,57,Active,2019-04-19 00:00:00
49265,49266,97860,Savings,49,Active,2024-04-13 00:00:00
49266,49267,86882,Savings,179,Closed,2015-11-30 00:00:00
49267,49268,19314,Business,108,Active,2018-05-01 00:00:00
49268,49269,26070,Cheque,129,Active,2024-08-10 00:00:00
49269,49270,96786,Savings,157,Dormant,2021-11-17 00:00:00
49270,49271,67691,Savings,24,Active,2020-01-15 00:00:00
49271,49272,68267,Cheque,197,Active,2020-03-21 00:00:00
49272,49273,95423,Cheque,246,Active,2020-10-31 00:00:00
49273,49274,92851,Credit,200,Active,2023-12-12 00:00:00
49274,49275,94423,Savings,118,Active,2021-01-31 00:00:00
49275,49276,95528,Credit,241,Active,2023-10-25 00:00:00
49276,49277,9628,Cheque,152,Active,2020-06-02 00:00:00
49277,49278,95308,Credit,170,Active,2016-04-23 00:00:00
49278,49279,65199,Cheque,68,Active,2024-07-05 00:00:00
49279,49280,75481,Cheque,156,Active,2016-07-24 00:00:00
49280,49281,13935,Cheque,2,Active,2019-03-03 00:00:00
49281,49282,85250,Cheque,109,Active,2018-03-15 00:00:00
49282,49283,43506,Savings,152,Dormant,2021-12-17 00:00:00
49283,49284,69786,Savings,130,Active,2016-05-04 00:00:00
49284,49285,7525,Savings,227,Active,2024-01-07 00:00:00
49285,49286,57431,Cheque,248,Active,2021-03-13 00:00:00
49286,49287,20770,Credit,215,Active,2018-10-22 00:00:00
49287,49288,17387,Savings,219,Active,2017-10-15 00:00:00
49288,49289,2127,Cheque,59,Active,2020-12-10 00:00:00
49289,49290,78463,Cheque,66,Active,2022-12-16 00:00:00
49290,49291,56958,Savings,15,Active,2017-06-16 00:00:00
49291,49292,68690,Cheque,213,Active,2018-12-22 00:00:00
49292,49293,62383,Savings,156,Active,2017-11-15 00:00:00
49293,49294,85066,Savings,85,Active,2021-11-18 00:00:00
49294,49295,61363,Savings,12,Closed,2019-02-08 00:00:00
49295,49296,71206,Credit,240,Active,2025-04-29 00:00:00
49296,49297,28525,Cheque,27,Active,2022-03-31 00:00:00
49297,49298,68080,Cheque,146,Active,2024-08-29 00:00:00
49298,49299,16980,Cheque,102,Active,2016-04-01 00:00:00
49299,49300,27949,Cheque,160,Active,2018-12-08 00:00:00
49300,49301,88315,Savings,119,Active,2021-09-24 00:00:00
49301,49302,99165,Cheque,99,Dormant,2023-07-02 00:00:00
49302,49303,66159,Savings,220,Active,2023-11-19 00:00:00
49303,49304,32702,Cheque,100,Active,2023-07-25 00:00:00
49304,49305,19141,Cheque,6,Dormant,2015-02-06 00:00:00
49305,49306,2339,Savings,14,Active,2025-10-08 00:00:00
49306,49307,7841,Business,182,Active,2018-09-26 00:00:00
49307,49308,33155,Business,200,Nan,2017-01-13 00:00:00
49308,49309,59507,Cheque,56,Active,2023-03-22 00:00:00
49309,49310,51770,Savings,144,Active,2022-04-14 00:00:00
49310,49311,45340,Savings,61,Closed,2017-09-05 00:00:00
49311,49312,89233,Savings,163,Active,2025-11-15 00:00:00
49312,49313,49321,Cheque,50,Active,2016-11-20 00:00:00
49313,49314,86874,Cheque,151,Active,2021-08-06 00:00:00
49314,49315,6399,Savings,117,Closed,2020-09-02 00:00:00
49315,49316,33461,Savings,213,Active,2021-11-03 00:00:00
49316,49317,19054,Cheque,33,Active,2017-02-21 00:00:00
49317,49318,56045,Cheque,64,Active,2022-08-29 00:00:00
49318,49319,62292,Credit,32,Active,2016-11-20 00:00:00
49319,49320,97299,Cheque,138,Active,2022-12-30 00:00:00
49320,49321,82503,Business,232,Active,2024-04-03 00:00:00
49321,49322,28946,Credit,149,Active,2023-01-20 00:00:00
49322,49323,59658,Savings,20,Active,2020-03-25 00:00:00
